idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
61,7062ed7db36f913328a9124797c47f70e3461025,0,1,0,0,1,0,0,0,122,134.61
62,37356bfee09bf0dffc93d85270c342e03c36ca44,2,4,0,0,18,12,0,1,251,613.58
63,4b095760cb38c726c49e6f245ffd7dc8ccf49863,0,2,0,1,26,0,0,0,228,364.02
64,7d89867c05a7cca6e76cc48c47f8e703d68a9a43,0,7,0,3,40,0,2,5,687,1052.83
65,834b6419806750ff555e8ffd104caa420004e84e,0,1,0,0,3,0,0,2,183,166.68
66,8a719e037201e343e22a3d2479651e781ddaccc1,0,1,0,0,18,0,0,0,69,128.92
67,74bc8860c3c3d582f88581fc7d9edffdfa2dc3a5,1,0,0,0,0,0,0,0,0,127.01
68,4fc74958e3569f6179c11fddace99b674c81f370,0,1,0,0,3,0,0,5,115,166.49
69,2801629964882015a9148e1c0ade22da46376faa,1,0,0,0,0,0,0,0,0,92.39
70,92d1d4cd31e1045f0e000e8d2d777c73f7529743,6,16,0,2,26,0,9,0,674,1479.28
71,4471dc08b64809f3cdcbff6b8c830e13df87b117,0,1,0,0,2,0,0,0,164,168.04
72,50b734690a93e58030f69cede8d0a84d1e3f5461,7,5,5,0,49,0,4,5,326,984.03
73,517503db2616531b08ee4d08d39c0e1c0bd19e97,0,1,0,0,1,0,11,0,166,176.81
74,a93ef199b2375c422e35d82ac7aa3a2fdacc1e74,0,3,0,0,5,0,0,2,59,251.93
75,6f4dea9dbce5cc9f69a917182981b41a56a98a85,0,2,0,0,0,0,0,0,204,192.86
76,688e38ce45a7358a1e0bb359aa9b1a698a841619,1,25,0,4,102,46,36,30,2040,2410.71
77,a611178408cf8497054ff015caba18cfcff70a60,0,2,0,0,0,0,0,0,248,185.33
78,0636928d961a6ceaab46d908f9372d913c3e5faf,6,10,5,1,81,3,1,7,612,1620.39
79,0839def4bdbfd9f5939e463f42cfbc81a98a8eff,0,2,0,0,507,18,5,6,135,526.56
80,10311c138923dcded5d8f57f587c7f7ef1119dac,0,3,0,1,30,12,3,12,81,423.41
81,8f0003f9b694b4da5fbd2f86db872d77a43eb63f,0,1,0,0,18,10,1,18,176,223.73
82,01d2a25235841feb01eac55f6ea5141750225a21,0,5,0,2,52,33,3,14,542,817.77
83,1eb5f53aa4f5c5c0f67ce62d86e8d9b4e5bbc500,0,2,0,0,0,0,0,0,251,207.47
