idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
60,9dedf26b0f5bdb6790a466d8991eca31d7151656,0,16,0,0,25,3,147,35,687,292.63
61,e220809017200e6a515218f6ecb36a4f48d1a940,0,2,0,0,0,0,11,4,112,36.25
62,b7f01dce989c91e7d50cc80ee88042e5d995dab9,1,21,2,1,278,267,421,133,3877,984.57
63,17cc1759fceb3ee260e18c5e11ce7598cb8c31aa,0,1,0,0,0,0,3,1,485,77.39
64,00c1b877e8bb104516139dbad4d70e27c67c688b,0,6,0,0,56,121,116,44,2420,472.94
65,4ebd558b41cc10348a97a2cafa03e6055a079129,0,1,0,0,3,0,17,2,487,105.54
66,e41859593baae5a556e6bf7376a7d59b70474bf7,0,3,0,0,2,10,35,12,571,115.74
67,ec2d29c90270e16ec9a41706713d1722602838d7,0,1,0,0,37,18,44,19,1084,185.34
68,1756a22f03e9469db6d1c6ca6312fafb395018be,0,14,0,0,35,7,52,29,3689,674.87
69,5e3c5037b4bc07f69bffb86c29796345d56542b1,0,6,0,0,23,8,95,36,3047,536.07
70,07224fe303a3dccee5bb407d195d93901c75c8ec,1,6,0,0,10,0,4,0,845,204.45
71,e9aafde1f124c396f629749d9d78968614c0ad34,0,3,0,0,2,1,4,2,2055,335.21
72,f56ee6b375ec904beb37d1a3c303d8d6c9bd71b3,0,4,0,0,73,24,18,0,597,153.84
73,660bce1d278f3eb471b75bb85864efdc5e53f354,0,1,0,0,4,26,113,63,1105,197.5
74,5dc1ee32c0364dbe40dd3c08d6137776f811b6a6,0,1,0,0,1,0,0,0,150,30.6
75,59825ac875d90ae0083b992b72dc9a57f9c5941d,1,6,0,0,66,129,18,2,1716,377.86
76,7d48b5f7d52c7fd246d32a158d0ecba9d946f383,0,2,0,0,0,0,0,0,207,43.15
77,aba565a22873439f7ee8f6d53091b3ce709fc96c,0,2,0,0,4,0,0,0,750,115.46
78,a1689adf0e0e4b92dc4909431e7ee757020e0a7f,0,15,1,0,2,0,7,2,2690,491.67
79,844e56e70451e9226fb0cb20ebdfcf1042099109,0,26,0,0,7,0,21,8,4111,748.88
80,49d4f333f4781c9b4b518d177d33523f49aec8e6,1,1,0,0,0,0,3,0,237,73.89
81,1d19158ac5333a39c8c50fbd852133bb99ac4906,0,4,0,0,137,65,25,10,753,197.22
82,84ef0f95efccfe4416a6542df666686c4d3343bb,0,2,0,0,0,44,23,2,447,98.14
83,6626ee072ac86fc843e1f720f288c5404a0aec75,0,16,1,1,6,27,30,17,1413,329.63
84,135670ccf4a72557d1166deb7f441bed3a67f195,0,12,0,0,4,0,11,0,1273,216.9
85,361f74c0c267904ec270bf3a636706663abee17f,2,6,0,0,29,32,29,15,2298,474.17
86,2cc1c9f65b136ae77eb79600e23e5b2b5fa8f0f0,0,20,0,0,499,121,241,92,2691,701.0
87,5df7ca8c432c1671407e29188ff6c033db435eb8,0,0,1,0,0,0,0,0,0,15.55
88,223a3e46d03c539d58e7c55b5ab2a4f1f429eaa1,0,1,0,0,3,0,3,3,37,28.24
89,a214798763e78b6434d87bb75b798d222b950c0d,0,1,0,0,0,2,2,2,38,23.99
90,5fe41420e62f259a4ba48484633b574d080a769c,0,1,0,0,0,0,0,0,38,17.3
91,d60908dcf9c8c0cfb3701d1b9b5f52e8239691df,0,2,0,0,0,0,0,0,753,121.39
92,aeceb916fce5eae892932898c9641ec045eec62c,0,4,0,0,0,0,0,0,125,48.29
93,d660cfc5269085dcc5da75ab2f8fab098a31f177,5,27,0,0,812,190,185,42,1287,817.22
94,1596f8aa10e3af2549c406a90a04ab85447830ea,0,5,0,0,9,7,16,9,1746,305.76
95,83298b472161b20be5a670fc9fdcbce6fe15ee2a,0,10,0,0,112,220,241,101,2599,619.05
96,7ce0506c27df35f9cce4b797ebd493585accffd4,5,0,0,0,0,0,0,0,0,75.82
97,b271048e2f86b9d186be6b71c504c0dda92c0966,1,5,0,0,2,2,5,1,2513,410.23
98,20a6c00b5cafd152c84a5d35ab66420805d75e15,0,5,0,0,8,6,42,28,1669,289.22
99,4404e14c16c64e5599e739cac7ede0e48e7f98e1,0,5,0,0,24,10,13,2,1316,254.16
100,1657302ec155567b777ae8106725efc5264d40b1,1,0,0,0,0,0,0,0,0,59.44
101,f81060229f3a70c3ea9d56d56d364ec2a2c1a2e8,0,12,0,0,19,3,48,20,2691,502.68
102,8f3b423b73a76914af2bee72db94f177b2a3add8,0,5,0,0,6,0,17,3,519,135.92
103,2cf41fe53512875a1baef933492b3961030f3fc7,1,6,0,0,4,8,18,4,1209,254.13
104,87f305b608f7449ba2b622d764dbb80ab870602b,0,2,1,0,8,4,18,7,879,146.13
105,ccf42acf70609e8086c3f46b5c18ca8f6c13117d,0,2,0,0,1,0,2,2,32,27.94
106,7acd7d074a33a62c306f51de3cf2ec568dbc7652,0,7,0,0,52,34,45,18,1578,353.51
107,1236b87f48fb81f26afd331038047647f60eddad,7,0,1,0,0,0,0,0,0,254.73
108,354c848546084ecf47f53fe47a5e6a48622df45f,2,17,1,0,93,15,152,38,3806,770.49
109,188f9e6f23d4f8c14d2c51a03fef0006d0a0fb95,1,2,0,0,9,3,31,9,884,156.53
110,c56582d19b3060270c3f95443d1945a2db9b8892,0,3,0,0,14,0,27,13,579,166.52
111,af8131b86df62a693834d92371f1485c2485e2b2,1,8,1,0,11,16,52,14,1795,378.97
112,1acbfbde1f0f3e7a656bd343c7000c24f48d15d4,0,1,0,0,0,0,0,0,185,34.61
113,6e4efdf6970d9e3aef1a1517d92169e9f916e8b6,0,2,0,0,14,6,41,22,1465,280.23
114,6c9ddf9f37bc9ab5dcc8296b977e706193d3fb47,0,38,0,0,153,101,71,12,4772,1012.99
115,eb22494fb48711888be644829a44069489eaff61,8,0,2,0,0,0,0,0,0,181.88
116,79b3b1c6b2e0c0d56a8839f3ac7ef4ea6ccd61fe,0,2,0,0,3,0,1,2,58,33.65
117,c9f105acd5754b52d2f11107ba86b9fb5ac7cf4c,0,6,0,0,34,14,20,9,1271,285.96
