idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1339,895ccff4f350d1e8c7acc121bb9bb118e164adfa,1,2,0,2,0,0,0,0,244,187.04
1340,9ad652e9baf6051431693279a65cff2186e504fd,0,4,0,3,0,7,1,2,229,215.16
1341,27a7acafdeb02766449f37fc1fa4706195c555f1,0,2,0,1,4,0,0,0,110,79.84
1342,d3ce422002bc92858ecb6969582df584cda11325,0,1,0,1,0,0,0,0,206,110.22
1343,196882e2cd68962d64e0a009a6f28496379f55cb,0,11,0,5,207,88,5,25,3352,823.9
1344,40514e7f4f12edaaa009b529a2280d9a442989b1,0,1,0,0,0,0,0,0,117,22.34
1345,9acf2c8d4790f78e12d97f31ef06d3b7f0638e9c,0,3,0,0,1,1,0,3,1849,274.38
1346,14b68ca4c0b21ced1f4ff2bc484e9b2c0f1a17cb,0,2,0,0,1,0,3,8,672,114.45
1347,0d884e15bc64d90b8c2fe367728b8f7fde23930f,0,7,0,5,153,0,5,19,1728,609.63
1348,6dae1e055b7d96b5ff2073ad314d4e0c3c0bc919,0,2,0,1,17,5,2,2,1273,299.19
1349,479c53423c9724046af8c516637fc673509f2219,2,12,1,3,91,51,1,19,3512,857.1
1350,026227e87f6473033c32da262ec5f0e4116e9454,1,2,0,0,3,0,2,5,461,127.38
1351,49d5f14dd6f683b2777017449fdb171f68fd59fd,0,5,0,2,18,15,0,6,1541,377.99
1352,c6b5f4fa0d0e582828c7f6df1920876ae9e806f1,0,1,0,0,0,0,0,0,12,11.06
1353,590c27c2c92318c1784d109e9bcea091ee138711,0,0,10,0,0,0,0,0,0,78.34
1354,635768d28a76131a28467f8b469d74a527dc98b4,0,4,0,0,185,24,21,53,907,258.26
1355,4e080fcbbbb40a1fb29a70758fe762455388e277,0,1,0,0,1,0,10,2,604,101.84
1356,b1f8ce99c18ee41180e90689118c5b7a1073f22b,0,1,0,0,18,16,0,0,76,38.3
1357,8e95593f42c7ed15ed197a9d97df70cde363297d,0,4,0,1,66,8,0,0,2930,499.32
1358,e593f0efbf1144bcb5909d2630321e631a2e66bb,1,9,0,3,264,7,10,19,4713,1079.44
1359,a026befba3065faac22d255747f3bf48ca556673,3,16,0,9,328,102,89,117,7852,2891.68
1360,adbcfc3846f28f46d8d5645b20e3e5919a133ec1,0,3,0,0,0,4,0,7,2618,497.75
1361,f65e61c7abe27fd718f1f4abb25fe59a20249aa6,0,4,0,1,36,18,5,7,3316,710.68
1362,1e39459111709b7677cc8a9b2fbc2763a143df4b,0,1,0,0,34,26,2,9,1057,189.62
1363,ef0421d85632817266dc7ccc7edf068785ed0eee,0,1,0,1,9,3,3,2,34,51.92
1364,25580f47a7a875b0474084e20853a4acaa2a17a6,0,2,0,2,0,6,0,0,261,138.32
1365,23ee15f04e8b2099d256704e9b9c01bfc6810f4e,0,1,0,0,4,0,4,17,629,113.21
1366,afd149c7aaf989c88d25b5448e483d749a6b6659,0,5,0,2,63,40,2,17,2206,411.17
1367,e553b2c34a091cc02287c5e773f335b2a87279e8,0,12,0,3,17,26,9,18,3199,647.28
1368,ea52d836b45cb1c77e243b906172738e3a7fa587,0,4,0,0,15,25,12,14,2520,379.76
1369,c83d862620d2895e28179161b456235fd28a3a2b,4,16,0,6,23,81,0,10,2023,686.24
1370,ef92b957cd7e69b1ba318826891dc18d50f79a8a,0,0,1,0,0,0,0,0,0,10.32
1371,561ae3b2268d242b7a22c1aba8052c6b67d7fad6,2,2,0,2,10,10,6,7,58,105.26
1372,8eb75a630c3d1c3d2e13e74fab77a7ab505d7118,2,4,0,0,65,4,16,22,1105,258.02
1373,528b2c2d32a9d2883eee0b21c71cd650fffe9cdc,0,1,0,0,0,0,0,0,626,107.9
