idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
919,74b4b45651037fc8d2a97d3b2de51334dcbf759c,3,10,0,1,95,25,0,9,1171,822.3
920,3ced5ea06698fa781f76c5e7d4440f54ce5fcad3,0,3,0,0,19,0,0,1,3639,766.83
921,9597c81f35c17f6ee8bd2cef85f76af306478e6b,0,2,0,0,43,0,0,4,557,259.22
922,3ffdb9152e780f4fd80ac7ea7b1a45ec583edc36,0,3,0,0,198,2,0,20,626,308.7
923,21824d8232875a6aba9c9c1669507ea9d09586df,0,2,0,0,36,2,0,9,178,210.39
924,41a014c31b3e435354a25d4b7d53f0bd2cede9a1,0,23,0,1,356,70,0,64,3676,1549.69
925,7f427646dfe80f9a4dfac0a979709f367e74a7e7,2,14,0,3,138,40,0,23,3666,1278.42
926,4ea042666c4d7997bd5fac893a27152dddfbd957,0,1,0,0,1,0,0,5,75,124.93
927,72406e940a4cdf2d1422fc00fec942b62d84a913,0,2,0,0,7,0,0,2,441,207.97
928,07a436744588d131d8ef31abab3093aa59b4d531,0,4,0,0,114,49,0,26,1199,437.96
929,4f230adc13c70b09083a928b9dc65fa404e6d177,0,4,0,0,36,0,0,8,2112,379.43
930,841fdc5628fbba341efe0bfc6763fe12e7fca7f4,0,7,0,0,25,21,0,11,1457,444.37
931,258da66cc7c74e48fe4224ac8552bf8ce8c68e2c,0,4,0,0,17,5,0,1,1264,421.18
932,c80dbe5e09ab1eb3c1b0277055f28717895d6dd9,0,10,0,1,119,27,0,32,1843,848.51
933,eeec4dc72abf4c540146a81c5419828520b80fa4,0,2,0,0,160,145,0,1,182,243.47
934,8bda086d046b12e8efed834f39a775e710ca0962,0,9,0,6,105,19,0,48,987,860.55
935,c6d3537d337d71a3e566bcae824cc2377e9a9ed2,0,3,0,0,0,30,0,0,1463,261.66
936,ba4ec5f0aa490cb82af9b9593dd50901d62e3e24,1,0,0,0,0,0,0,0,0,133.48
937,49ed783a3a68726264c68cdc6c958ba9ad26c2c9,1,2,0,0,8,0,0,6,748,271.08
938,cdbe15ccdc2f1e673f0ab538378ad05560d5b713,0,4,0,0,88,48,0,1,770,309.86
939,93c5585d31de120d9602e5c6d75dfff04336f0f2,0,3,0,0,62,15,0,1,451,238.67
940,f4711ef3ab4bb9676303d0aff79ff3d004f239ff,0,3,0,0,0,0,0,0,508,464.18
941,706e861a859a247661b027f4e473814995556c2e,0,14,0,8,59,0,0,2,4121,1570.91
942,ea32198db4e783f0c0b93a3f74120fe41ded98e8,1,8,0,1,45,10,0,20,3276,1082.93
943,e29ede3f729784f0eb770f0a1570bea199ff6902,0,2,0,2,29,0,0,1,638,520.81
944,f86352c2dff7e75314a8fc08c32f4a37c098cc62,0,2,0,0,10,0,0,2,121,182.33
945,2584779166f0095bc26cb0bdb3fb0701c943dafe,0,2,0,0,4,0,0,4,2424,336.82
946,d28b98242854ff7f9d615e1c9d6a5b7584ce2498,1,1,0,0,32,12,0,10,469,279.23
947,1a76c82a31958aeb549b544fe81960a59b2a9d0b,0,9,0,1,16,6,0,6,2463,801.71
948,3e835c47d116663d5008187ad345cb8633e3e3a4,0,2,0,0,14,0,0,20,304,241.7
949,84b36cfd80cf54a9329a2cd28f9dc2a86abbf345,0,3,0,1,8,3,0,6,625,378.94
950,920b8fac187de859307ae960b7abd456e23d87e6,0,3,0,0,96,11,0,4,295,314.15
951,cd271773ac45d36875862d771b05476ce1f23c1f,0,3,0,0,13,4,0,0,3142,501.47
952,8a0c7323ce36032a56c228fc8076d9d3214274ba,2,5,0,3,0,2,0,0,1842,825.16
953,086fa860c01cdbee3369c20a34eacd32c1b4e8d1,0,3,0,1,25,0,0,10,694,398.03
954,d37ec9d09e02f16396c296e72ff8c1b7c3e6ed10,0,2,0,0,13,0,0,0,827,227.53
955,cbc242429093ccabf76248f857de5e587a9682b0,1,5,0,0,45,53,0,26,1861,800.33
956,9d5799553fea81920edfab611e5d485a97841848,5,15,0,1,450,43,0,49,1995,1700.25
957,9aae7c22acfcc7b337cf06149864319d2cc877f8,0,1,0,0,2,0,0,2,290,160.0
958,25882b199b586633cca5c092b9fd8b015cb59476,0,2,0,0,9,0,0,2,951,275.02
959,a701c792f880c43ba807f00a92a99dadf89eab0c,1,2,0,0,6,1,0,6,407,307.63
960,5dbbe0e0a5d31689d3425e490865f95057dc051c,0,14,0,0,157,160,0,121,3251,1664.18
961,e3fbc526861cdacbd61ab3d2e0c88a53735e29d9,0,1,0,0,7,0,0,7,590,172.49
962,f5960f71d9dcdc237f08e41bf1ebfbd572ca83af,0,2,0,0,92,11,0,18,571,257.45
963,6a0865440e335dd306cba12f97fad703bb445216,0,11,0,3,50,9,0,10,2086,1199.62
964,7e8e983620f3ae3462d115972707c72b7d9cbabd,0,14,0,6,58,50,0,58,6763,1619.57
965,98b00d7cc015555642068827e6c52eaed0740c94,0,3,0,0,120,47,0,19,2062,428.46
966,fcb4b1995b53f6b56777246f83d92496b3778795,0,11,0,1,19,3,0,5,2120,811.2
967,ba6360e493829312210666af93467d3d35d9d59d,0,2,0,0,21,0,0,0,2415,339.0
968,8def56e51e32f52a9bd30ca2196b27456b7bc0db,0,1,0,0,0,2,0,2,44,138.83
969,f1560d379d314e0702e878a0ea5fcf2e99884c7c,0,1,0,0,0,0,0,0,2281,258.02
970,05c5fcfb422ec6284e3c18531e91b206975616df,0,3,0,0,49,2,0,9,1501,410.56
971,bcdb125643d4ec834f6bd5d4fafb079391f31fc6,0,9,0,1,164,69,0,25,4632,1106.51
972,95710c15b7a724897bcde826e112df6d4b4fe56b,0,9,0,1,170,57,0,9,3240,944.23
973,52ecdb751e8b9e37e960ed07e51fdf25b980d2d5,0,5,0,0,32,32,0,2,836,481.6
974,6d71407582bad00cacf5d8974a17ddc962d5ac60,0,1,0,0,4,0,0,30,414,198.62
975,5ef725eb5369215fbca5d8067da6ec4255cc98db,0,2,0,1,0,0,0,0,120,279.02
976,15ddb6634f8bdab37ce43f99f8338d84422c7232,1,7,0,0,32,53,0,66,3531,926.67
977,5258d6bf3fb8090739cf96f5089f96cee87393c4,0,7,0,0,52,23,0,6,2074,689.52
978,7d1f97b8213795efa26eb53c1914819c74c22502,1,7,0,0,61,14,0,9,2828,693.88
979,d1a54b872dc0b38801e7cf6eef0a27272e867c1e,0,6,0,0,26,52,0,11,778,641.15
980,260dfa367e3c161edcc9d2b2217661710199c95e,0,20,0,0,51,66,0,4,4351,1416.69
981,d69510a7f8b3a86cbf0175a6ff2e28ac82707924,0,6,0,2,5,25,0,3,3941,636.11
982,aa80e6895dfd2879c1a860b4800824e7bd942226,0,1,0,0,5,1,0,8,436,152.38
983,ade42bce1011b5f649a2b66d7ff8bc61f0b5fd7e,0,2,0,1,16,0,0,6,968,305.61
984,74dfa8f1f22d58df64a78c660af111e17ab7053e,0,24,0,1,317,228,0,58,3925,1789.6
985,2e0a15c48890f646d4dfa7bc8844430ebed888aa,0,3,0,0,43,0,0,1,293,355.15
986,e767845c36080dd936f711664dc42ecc570c3561,3,7,0,0,120,40,0,16,1879,974.14
987,d2b57e00bc277442c2eb97630e86352ef44a1df2,0,4,0,2,0,3,0,0,421,425.09
988,47a29c63291f1f9f09b89ce6f3305c0a2ef27b3f,0,1,0,0,3,0,0,8,780,182.12
989,83cf475050dba27e72b4e399491638c670621175,1,12,0,3,105,44,0,58,4865,1702.2
990,4eb6d65eef9e8322c721b9afb03ddb1811964cb5,0,4,0,4,94,37,0,2,372,675.86
991,d1207cbd8806fc2ae923b24c6e20dfc8730b1c7c,0,2,0,0,40,0,0,26,730,290.3
992,8bab8b775240818b60935531dd2b27144ed8edc1,0,1,0,0,4,1,0,14,175,182.17
993,a4b1793df049c2073c535e53f31a022321b8e9f0,0,1,0,0,1,0,0,0,375,163.54
994,8813f42175360150105d101ea0e8cc5c4a642f71,0,1,0,0,8,0,0,0,260,195.24
995,415ce38b82fd173790fdbf3760a7846a41a0579d,0,4,0,1,39,34,0,16,952,606.46
996,ca39e780c4fb6457a806153b9dabc138e269236d,0,7,0,0,31,8,0,2,3945,661.31
997,9e7334a8fe251eb69c543f12f388da3906d975d6,0,1,0,0,3,0,0,0,283,137.0
998,543f86631bf07053a045d5dabcad16fb8f9eff97,0,4,0,0,48,0,0,0,2921,500.21
999,9947d8054c035c93c775908a37489efc1ed36dbd,1,9,0,0,124,8,0,16,3164,851.35
1000,45fafc2b8fc1aab0a082600b0d50ad693491ea70,0,15,0,10,272,23,0,32,3174,2135.97
1001,6702d5dbd4f8d778daa0bcefdf7db7fb469a771e,0,5,0,0,60,10,0,7,312,421.78
1002,fda95a6a3d2ec0ba89b69599d44f40a7822e886f,0,1,0,0,29,0,0,0,495,198.59
1003,5572f73d45842308aba890c0eb89fe456154cd00,1,2,0,0,11,0,0,20,778,267.96
1004,277b3dd7369e0462888c9e09a7790da38f691ebc,53,1,2,0,0,0,0,0,112,5588.53
1005,4b88923e19498db350a6fd27cae05e2be2c2e48a,0,4,0,0,0,0,0,0,221,228.38
1006,361ea9a62cb85e6d60682c4a73e874d305625d8b,0,3,0,1,41,0,0,17,601,426.07
1007,bbab35e6d87aeebbc1848d7072c59af780536425,0,4,0,0,56,20,0,3,1843,554.68
1008,0270889b4e7f241620b2c3c297ec6530d96a7db5,1,2,0,0,227,132,0,40,2571,518.41
1009,bf1649d5fd095ce027f013be57d216212fa14198,1,4,0,1,24,0,0,6,736,534.78
1010,d263653ae22217439d1740c936d1c78e1644d73e,4,14,1,9,54,20,0,38,991,2029.55
1011,5770a453f304d83463879db6101da1f1e81e5563,0,4,0,0,16,3,0,0,804,327.91
1012,32d3ed55d0a463dbe19010edcc42cae01cb315c0,0,1,0,0,0,0,0,0,58,121.59
1013,550853203b3a76078833f392912896f5442e1db5,0,2,0,0,4,0,0,0,1318,291.88
1014,9255cb83c854a22003554c1673f9229fe4924847,0,9,0,2,29,0,0,1,1527,753.61
1015,19dd66a3f616cd8a4527f2adeef911a7d4b3f349,0,5,0,1,101,60,0,20,1934,817.99
1016,7accbabdee0b7619ff83514c173e815d290b33bf,0,8,0,0,103,13,0,54,2615,1040.15
1017,8dd3148e734fa9d1db761ce65410fdc49c0fe1d5,2,6,0,1,85,77,0,8,1294,775.77
1018,b8389e4c73b70e454525b8adcd5b0a52ae5d1db1,0,4,0,1,38,0,0,20,409,365.73
1019,359b4efd193b772d13b2571dedec7e0622309d78,0,2,0,1,1,0,0,6,291,231.63
1020,4d0cab2729e2bdb1742b62dba69bd30ab69c868e,2,3,0,1,20,0,0,11,794,903.05
1021,e0ef844280b98dc699ed3f9d948b83828bb8d297,0,4,0,1,78,3,0,58,643,590.78
1022,fb95fce24056c0b0aa5b77683c684fe1b68c4f76,1,13,0,2,103,28,0,68,4680,1735.52
1023,e5b00f1bdc16dfd55ce28280d1e6cfe1f27fb7e4,0,2,0,0,20,0,0,4,1251,328.95
1024,d4fb8821630f2da107b6c438a449c35df3686595,0,3,0,1,39,0,0,7,1473,658.71
1025,07295260b10cd2376660a673ceb9d8ce0570b528,0,2,0,0,22,3,0,8,837,355.12
1026,21fdf16b0d866dfd9eef22515be5da5f1cd9ac59,0,3,0,0,143,4,0,15,1168,425.82
1027,fb4a6ac9e995c79475af99aea044e0fc0558e9b6,0,4,0,0,98,19,0,22,1508,600.75
1028,2c27b5826daafbcda460f7f0e803f2504753db05,0,1,0,0,42,0,0,2,112,177.73
1029,cdae6953e80e81693bb4c9eb38b62eaba3ac8cf9,1,17,0,0,46,85,0,66,5831,1737.08
1030,6e563760230376faacc5043a20340d0660460e5a,1,2,0,0,6,15,0,13,317,309.87
1031,0a6806ce8c946b26eceac7d16b467c54c453df84,0,10,0,0,28,8,0,14,2541,733.52
1032,23b6ed973e1ff5ace1e3a97cded008908e8daa55,1,3,0,0,5,1,0,13,3857,583.35
1033,638367987229f3afff1fc59faa87a8ac287c303a,0,1,0,0,0,0,0,0,259,120.56
1034,9833468302bd2fa235d9d1f40517631f9dfff517,1,2,0,0,6,15,0,2,380,272.71
1035,b7b8db51dec5e14aa13ff473b5fbc21d661ded6c,0,1,0,0,0,0,0,0,0,109.26
1036,d8f39138561170d4b691a50085121123b1ebc4d9,0,9,0,0,2,5,0,10,2587,573.65
1037,0bfa7d79d0fc5f127fd785e8ba3bc83dab8df991,0,1,0,1,2,0,0,1,18,225.22
1038,939f4a9f92ab260aee697d3715946218a7ff769a,0,6,0,6,36,2,0,6,673,774.11
1039,b17018e4b821ec860144d8bd38bc1fcb0d7eeaa5,0,6,0,5,33,10,0,7,455,638.22
1040,972953bd778081b9e8a0c3778d6df5c5e97368fa,0,8,0,4,70,16,0,9,2914,1300.68
1041,8f395c2f78e5813e613197c3078a4ebc5d42775a,1,1,0,0,1,6,0,0,398,264.37
1042,4d4560189adccb941a3dc5eee7add134adbf6519,14,9,1,5,136,46,0,18,915,1716.45
1043,c1ea9b4490e7d6d030eeaeeff2fad3767d2cfd4a,0,12,0,5,149,52,0,38,2635,1637.38
1044,cbd59c1c50242a9ee799cfe9a33f3bdc4561c4ea,0,2,0,0,184,29,0,6,361,347.35
1045,48a2e2b4e279800b4371e6715e942392aa991ffe,0,2,0,1,20,0,0,20,964,323.07
1046,e08604907c636fd4c0d005d2ea505dae71d41ff3,0,2,0,1,54,2,0,2,194,281.8
1047,cb787968c5deac3dd5d10291aae39c36656a1487,0,14,0,2,218,154,0,18,1638,1372.08
1048,8ea7112595874fde7bfc57a647ffda1ff40a6268,0,2,0,0,1,0,0,6,763,260.59
1049,9b4a7900c7dfc0590316eedaa97144f938885651,6,42,0,5,279,53,0,255,13498,4173.77
1050,754fd7b2fba917fcd6663a122991c9121ba43e75,4,0,2,0,0,0,0,0,0,472.89
1051,3a53ef4a802b51e1d5f268f669cd112c03607755,1,8,0,3,71,68,0,8,655,833.05
1052,9ea7c06468d236452f03c38a31d1a45f7f09dc50,1,5,0,0,46,147,0,72,1724,688.12
1053,9d0f8792a9a1d3d2b24adfc2c213247a099e7ad1,0,12,0,0,84,21,0,13,3411,973.9
1054,c93185df660aa4fbb7885794550177286f9f3029,0,1,0,0,7,0,0,4,599,182.39
1055,0c27c770802e298862e4b60a964fd0a8011d0a69,0,3,0,0,38,1,0,36,3741,568.34
1056,b38bd555e837569672dfd48ea1b60e60efc71648,0,5,0,0,83,4,0,25,862,466.96
1057,f98d8eb291be364102b5c3011ce72e8f43eab389,0,22,0,0,144,75,0,197,7194,2132.42
1058,28e87740c5797e87a9038d7f151c8b21a5b04592,0,15,0,0,124,19,0,49,4264,1560.61
1059,f765fdb65701e61887daedb2b369af4be12cb432,1,16,0,5,107,10,0,49,1295,1477.02
1060,160bfcd6c2e2bc4a4adfa397f0f716430a0832bb,0,4,0,3,28,0,0,0,267,837.17
1061,4a9b3c693def87579298fb59b7df0b8892a3508e,0,2,0,0,27,0,0,1,264,222.45
1062,c95a1674b61ef2a6963dc64604986ef90a8c636d,0,7,0,0,125,5,0,14,1084,763.71
1063,f41497c1419708789aca2a0236cd1a5111f71cf3,0,1,0,0,0,0,0,0,110,151.43
1064,3cab01ba6e0349126a23063e135cd5c814a4ae18,0,13,0,4,10,10,0,2,2941,1067.29
1065,87d87b04e6eb6f42c8998d7ddfdf60767a6e04e1,0,1,0,0,16,0,0,4,71,202.64
1066,fccace6116713c85cd59a808c565ea39fb5d6944,6,12,0,1,152,17,0,4,4038,1675.58
1067,b0ea77303ba62a400376ca32c63c5b138f32cbe7,1,24,0,9,176,30,0,11,8471,2725.86
1068,643608ea576f6afc8d940a0d910d0ea69a2dd77c,0,1,0,0,2,0,0,2,156,146.46
1069,6c0ccb5989c2053f5a1ebab0dd9fdb7b4019fda8,0,27,1,1,60,206,0,82,9734,2438.06
1070,557b937f472f9e9fecd2fbb252c2642a46c1c7bf,0,1,0,0,0,0,0,0,249,137.49
1071,de8b34a70e7ed4aef4675dbbef90df9f596efa12,0,5,0,1,26,0,0,6,4260,814.45
1072,92cb6b093c7e3a39083c0497d80bd7e4eeae9c7f,1,6,0,1,35,2,0,0,2264,663.21
1073,a11042365f93cf235ecc6f8b1a615cf3edd3e75a,0,3,0,1,41,2,0,16,827,476.71
1074,d4d2bf73a9181a5bfdc0fd99328c7ee4ec998b4e,0,6,0,1,65,1,0,0,4360,697.8
1075,b2d186d865a878ecfdb25a6b53f9b3275b9a693c,0,2,0,0,26,0,0,10,440,245.44
1076,7d1c8d92f9b4b83c6ee154cd9ff70724bc61599f,0,6,0,0,97,17,0,5,3309,731.25
1077,2fd49f5a57067f96a84e4a80ff12184f5709f97a,0,1,0,0,1,0,0,6,962,275.83
1078,3819c964fad12ad80b0628c1e083e032df495e27,0,2,0,0,31,1,0,3,432,254.6
1079,da3bd6713871a084430eb0360ece5344c034711e,0,5,0,0,1,6,0,0,1721,436.52
1080,8021d9199f278345aca6211f318145342ad036f4,2,12,0,2,89,11,0,22,1163,1431.86
1081,72485f3112832a6a32f912d59ecf303a0c7e919a,0,8,0,0,89,16,0,4,1110,665.26
1082,f6b7f067c34e1fc3c050453f00f2d81274cd32b4,0,2,0,0,21,3,0,0,395,260.78
