idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
57,f98c7da23ef66812b8b4888230ee98c07f09af23,0,1,0,0,4,747,3,9,8076,1300.85
58,12ea14c211da908a278ab19fd1e9f6acd45daae8,0,2,0,1,3,5,0,0,8321,2445.5
59,041c19e5f0309e7a667faab5fee9f9081db58237,0,1,0,0,750,0,1,8,8076,1545.42
60,df47b40b764e25cbd10ce49d7152e1d33f51a263,7,0,0,0,0,0,0,0,0,3198.3
61,41285eaae3642b73b3ac5007a35cc4e8f1d7d084,0,1,0,0,1370,4,4,13,8821,1714.39
62,16a4ca45373cd4b75032f88668610d9b693fb4b3,0,1,0,0,206,0,1,7,5599,1022.91
63,b990caeb807c7b9891ecaceca8b9d4920fec26c9,0,1,0,1,5,1,1,2,657,1144.12
64,568ddf73307f125227bced4277fcc3a5be0adb28,1,0,0,0,0,0,0,0,0,581.7
65,9fa47a2039273c4318fafbe78f8253921984b70d,0,1,0,0,3,2,0,0,655,515.6
66,7e56e99573b4cf161293e648aeb159375c9c0fcb,0,1,0,0,0,20,0,0,10171,1287.48
67,b493f55a4fe43c83061a361eef029edbac50c006,0,1,0,0,0,7,0,0,177,450.42
68,bb8a434f9db177d764d169a7273c66ed01c066c1,0,1,0,0,199,0,0,0,5805,1013.32
69,9e64396ca4c24804d5fd4e96212eed54530ca409,0,7,0,0,0,48,0,6,983,3344.32
70,d761e7359deb7ca864d33b8f2e4380b57448630b,0,1,0,0,2,14,0,0,10157,1255.45
71,f25282def5826fab6caabff28c82c57a7f3fdcb8,0,1,0,0,51,0,0,0,10159,1277.67
72,26962c9340ac92b11d43e87200e699471d0b6330,0,1,0,0,136,12,4,21,152,548.74
73,fbc1ab346867d5c81dc59e4c8d85aeda2f516ce2,0,1,0,0,31,26,4,15,257,532.14
74,91aca9224936da84b16ea789cb81914579a0db03,0,2,0,0,62,61,1,6,342,964.68
75,038cfc1a9acb32f8c17d883ea64f8cbb324ed82c,0,1,0,0,26,2,0,0,240,522.87
76,fd6148c8b20bc051786ff574d3b8f3b5e79b391a,0,1,0,0,359,0,0,0,6004,1060.96
77,479442a9b913b08a64da4bd5848111d950105336,0,1,0,0,86,320,2,3,6043,1089.75
78,5c886194e458c64fcf24066af351bde47dd8bf12,0,1,0,0,0,125,0,0,6004,994.78
79,4358acfe07e991090fbe009aafe3f5110fbf0c40,0,1,0,0,0,4,0,0,10206,1334.87
80,f649dabb4a3a57cb25a852808297fb718cbfedd4,0,1,0,0,381,0,0,0,6004,1197.53
81,98fd62605daaf4e74dfffef1e7bc57ac131a61bb,0,1,0,1,17,27,3,7,642,1119.67
82,326a7a82e0fc7155d10af696ccca2e385134c144,0,1,0,0,0,77,1,0,575,531.94
83,882baee48927e7c9ee4c3536282c79f553500dbc,0,1,0,0,3,50,1,0,524,533.23
84,6caec3f44193a459a2dd10b0393e391979795039,0,1,0,1,74,0,0,1,544,1128.68
85,7db69d56f2d050842ecf6e465d2d4f1abf3314d7,4,0,0,0,0,0,0,0,0,2040.18
86,e1a209f791a29225c7c75861aa4a18b14739fcc4,0,3,0,2,8,8,2,0,1580,2497.82
87,2812e722008b772756cbd0ef0600a55b65d6ee0e,0,1,0,0,2,2,0,0,300,487.6
88,06303a62e5dad330687406bdd4e26a2a9aa24ac2,0,1,0,0,38,43,3,24,484,743.59
89,d7f78b443b7c31b4db4eabb106801dc4a1866db7,0,1,0,0,284,0,0,0,6385,995.83
90,b659af83d3f91f0f339d874b2742ddca20a9f610,2,0,0,0,0,0,0,0,0,967.71
91,53b2639a1e26e94f4a4fa8856f462b281c90d8b1,0,1,0,0,0,0,0,0,6669,970.66
92,b291db712e73fdff0c02946bac96e330b089409d,0,3,0,1,30,24,0,24,1168,2023.38
93,b8c50a0642cf74c25fd70cc1e7d1be95ddafc5d8,0,3,0,0,316,174,7,48,1024,1602.04
94,1418d18af43229b442d3ed747fdb8088d4fa5b6f,0,1,0,1,2,0,0,0,6669,2900.87
95,737f01a1ef49e4a12f24799c4324b3a60712758e,0,1,0,1,458,2,2,13,584,1330.54
96,cbc48be13b38452963a81266db46ca4a36aa9d84,0,1,0,0,2,0,0,0,6671,1171.77
97,276c37a51c9a6188dbbe02754935540ace338dd1,0,1,0,1,2,0,0,0,10206,3772.85
98,e09f4a9601b18921c309903737d309eab5c6d891,0,15,0,13,167,453,3,39,14581,14296.01
99,b0f5f4d441119662c09572de697b2d9943f703ef,0,1,0,0,479,16,2,14,568,605.13
100,c23cd72b4bbcbf5f615636095c69e9a2e39bfbdd,1,1,0,0,27,106,1,48,10236,1704.22
101,a3959111387ae955c63284b389cc888cbd19e399,0,2,0,2,18,3,1,1,405,1860.98
102,e58c69d955ef8faacb794a0c1666b21c1606453e,0,1,0,0,98,2,1,4,6671,1215.09
103,38b8048f291dd42ee996e75bd1b6d33aa24b1a5e,0,1,0,0,4,98,1,0,6671,1108.53
104,947fceaa73a21ddc4263b98913ebf11aa71f5ba1,0,1,0,0,0,2,0,0,6673,1056.12
105,06664987990debcb4439a9dc26e1859508c601f5,1,1,0,0,849,12,2,32,10218,2098.89
106,768eb9c9629f0e3c24477acf87ad15938ddd75ce,0,6,0,1,35,135,17,10,287,3349.17
107,72d2e1dd777696640f64aaf92fecab64c6387df0,0,2,0,0,1403,8,1,16,11135,2303.01
108,9fccb17a5f168994fd1ca33199fb43ecbc2bbd92,0,1,0,0,0,19,0,0,61,484.74
109,bacfe5ebca8e82317a7596c9fcbf95331c7038a9,0,0,0,0,0,0,0,0,0,742.86
110,e962a6e6ee8d8ef9d1245d85616fe50554f7f689,0,1,0,0,686,4,0,6,12454,1750.61
111,31e92b72e31910be1694c348ab5de8b14f2df44b,0,2,0,0,354,2705,9,47,17108,2701.35
112,f629ba95b6a1a3508463bfdcb03efcfaa3327cb5,0,2,0,0,11,17,3,0,86,972.85
113,7222ee29779c3c5146aa5a3d6d060f3b039c1ff7,0,1,0,0,74,169,2,2,6697,1069.26
114,040dd3ecd5a7668ecbb6cf0b611318c1010f9bdb,0,5,0,1,126,61,5,18,974,2889.43
115,9115a5de62dcb832569727773112a4688ef63f03,0,2,0,0,2,6,0,0,614,1051.04
116,786f393a98f8771d0c20322cd50e553a895c7d60,0,3,0,1,0,0,0,0,472,1743.02
117,5e9ce83d682d6198cda4631faf11cb53fcccf07f,0,1,0,0,197,6,3,28,6765,1163.44
118,af0cd6bd27dda73b326bcb6a66addceadebf5e54,0,1,0,0,278,0,0,0,6962,1181.79
119,d3234f9726db3917af4688ba70933938b078b0bd,0,1,0,0,64,11,1,7,7229,1170.35
120,1ffe26c7c03b5d128952e7d3ea7f130cd242a468,0,1,0,0,3111,8,17,212,10588,2501.46
121,a515706d9cb2c94ed981d9015026331aaf582f36,0,1,0,0,55,7,0,1,13688,1714.6
