idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
951,cf6ab9b2e79369bf6224bd68c536f0be5eeb69d6,0,2,0,0,28,0,0,4,110,173.42
952,b2f7a66e50bd09d26b2ad22e66ced73a6254de77,0,1,0,0,30,5,0,20,522,222.96
953,316c23dd7e082c6dc7a332aa1a7cdca38f48e04f,1,1,0,0,4,0,0,1,46,263.45
954,7e2ecffd88ddbf6b8aa793dac63556d1871acc81,0,5,0,1,18,13,0,31,224,450.88
955,905b17876c44634545a68300ff2f2d73fb86d3b7,0,43,0,20,54,40,0,101,7815,4490.13
956,f13da263bf02e491ef5477d7d393a2659278694a,0,2,0,0,55,0,0,2,278,248.31
957,d2b9a604bd0e27509f1fa207e04b95312bd049c2,0,4,0,0,4,2,0,3,136,302.67
958,b43deb9af85575ee71e29b385737436139ec5b13,0,1,0,0,0,0,0,0,620,265.5
959,5caef4894760c666a3dcb9cdbd6b584724a92182,0,2,0,0,0,14,0,0,214,230.05
960,b096f61fe25752703785cad5fe0aaae8bf45da2f,2,3,0,0,33,12,0,12,318,2058.45
961,6cd0736cc57849e4f7c5d38a3986432a9717fe39,13,34,0,23,420,17,0,56,3781,3904.14
962,1a49c854386d3ba4aef6f29f46e2bd5e71e86dc1,0,13,0,8,83,124,0,18,2499,1590.26
963,92692c863cae56485de45e0aae3921018cf67b01,0,2,0,0,76,1,0,0,300,209.61
964,04db3ce1776ba054624291e421dfff6bf135d3ea,0,2,0,0,110,16,0,7,641,290.86
965,dae6f0b7d95566f8d8fefb6c80d05034bf642660,2,0,0,0,0,0,0,0,0,169.16
966,402eb1851341fce72c8e46266a2578bb67b5b684,13,18,1,2,421,128,0,43,3405,2131.83
967,0a61990855c23ebfa065145fa01084e84781b51c,3,0,0,0,0,0,0,0,0,284.23
968,d6143a5b3177e81056a319cb605e4a90063b1401,2,1,0,1,0,0,0,0,12,271.75
969,78ab699fe93cafbaff8f496be53d26aff40a68b1,2,11,0,0,160,0,0,18,2701,1018.84
970,dd8fc7e499200476f44a3d1d38127f5c47c9eefb,10,6,0,4,76,1,0,12,741,1126.29
971,e17cecf5505dddb92e2212147505c7c900184431,9,15,0,1,164,28,0,18,1775,1438.91
972,64e4fb983e022d8d3375a3e1b8facbf95f7ba403,2,21,0,2,359,22,0,138,4823,2138.0
973,2c5c8fdb80546467274607b26a1295b352c58fc8,0,4,0,0,12,0,0,17,1357,633.69
974,5f7d4d2b451bec9d9db6b0a4c0b6e7991985116d,0,3,0,0,42,0,0,8,305,268.24
975,0ba7078ef4ee127a47c5042c82db0b113a967b23,0,6,0,0,77,0,0,27,1537,635.11
976,d7c48409e339d9964ec7681b91a076fc5bfa2c87,1,0,0,0,0,0,0,0,0,200.27
977,12293f8a13054eb12ee8c346aeb24a211a0673de,1,2,1,0,0,3,0,1,669,326.7
978,dd6aa0cf124786e473bf373bc5e0957e50fc9b5d,0,1,0,0,0,0,0,0,643,268.73
979,1c308188bb9f6ed80f4e0db6d5ab8f8a2963f3bf,0,2,0,0,6,0,0,0,106,230.82
980,76f9af4ccf3c832cbf53a571c0694a6d70583ed4,0,1,0,0,1,0,0,1,154,1701.45
981,88c7fdd06599671bdd519b0911c984410ecbe3fc,0,3,0,0,42,0,0,15,372,284.02
982,c163dc2fce10c1f4f4def6f079069b1bae901fcd,2,13,0,4,195,12,0,58,3574,1519.74
983,0f430e53fde884f24b473043f0a7e2bffa98ebd3,1,3,0,3,32,0,0,24,672,681.88
984,28c308d5e81432b79f9c9e14df316a52cc7ba48f,0,2,0,0,139,63,0,10,1306,496.97
985,79b12f6f4ccd06a67c65ce9ce0cf8155ecdc6652,6,1,0,1,0,0,0,0,208,625.32
986,c2d6407070338f26baaa7d67c968501a987dfe1a,0,4,0,0,1,46,0,20,242,294.56
987,390d1fbef889092fc8f4296bd9e547f3200c8b37,0,3,0,0,155,0,0,14,1034,421.38
988,ab330b33bb30279888ec20e77533f128a15568e3,0,4,0,2,2,10,0,15,253,432.06
989,c8f35bc3d285816a91e37be0d953a9a788c491a5,0,2,0,0,50,0,0,4,758,280.07
990,87035a004c9f6d3c36494256563127336cd6c4fc,0,1,0,0,12,0,0,0,118,172.89
991,0b73dde6ce865ff94b483558ff0701de9932e211,0,3,0,0,26,0,0,3,1983,664.94
992,10e1e314acc9d4d08765eb81906db7d636bc9609,0,3,0,0,46,0,0,0,258,250.21
993,0b9ed2364a0690d62a0d51d636027acb984e3e91,0,2,0,0,142,92,0,24,1018,485.24
994,979fb054f8e7141116718645d19ec7ba00455a63,0,7,0,2,67,1,0,11,2219,9859.7
995,e1062b8b787b871e6f01546de9f2e4a4c05039b0,0,2,0,0,55,0,0,2,333,259.42
996,57803245ecc806249fcd0cd5fb3ca593098ac877,0,2,0,0,31,51,0,24,280,201.94
997,7d7553c4eb7d9a282410a3213d26a89fea9b7865,0,13,0,0,103,3,0,32,4831,1505.72
998,523d3daac0db8cfcbcfba67f3bbdc4eaf61b136f,0,2,0,0,40,0,0,6,311,244.97
999,f7df0cb7df1d2d9e8574b2409cff2747b7c20352,1,4,0,1,18,6,0,6,633,535.43
1000,1bd345d6e3855ab330963efd32e0fac102e61d1a,0,21,0,10,222,37,0,50,2644,3622.22
1001,28bac402953a4337deedf0472611f5775c7a74c9,2,2,0,1,73,55,0,7,429,436.18
1002,c02dd9aa4b7e6dce4549f124ee636a99ff96ea67,0,2,0,0,188,0,0,1,315,258.69
1003,46315a2d914058969c7234272420c063ce268bf5,0,6,0,0,37,3,0,41,1371,523.76
1004,da0e779e4b14c7307483b7d8f639c596e54af9ff,1,1,0,1,24,0,0,0,59,281.14
1005,fc75d3f3dc2733d6c783eb4d4f1c5c6ae680f08e,0,8,0,0,142,8,0,8,2468,888.56
1006,a5734cd38aa501bed3b0c27a608b4b3a90f4eae6,1,4,0,1,108,1,0,1,785,461.77
